sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
38;DHT22;8;-1.306;36.733;2017-07-11T08:58:03+00:00;temperature;23.80
