sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:24.155818+00:00;durP1;5922534
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:40.105705+00:00;P2;59.50
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:40.105705+00:00;ratioP2;0.11
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:40.105705+00:00;durP2;33996
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:40.105705+00:00;P1;12958.62
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:40.105705+00:00;ratioP1;16.86
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:40.105705+00:00;durP1;5057799
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:56.091897+00:00;P2;194.78
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:56.091897+00:00;ratioP2;0.37
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:56.091897+00:00;durP2;112291
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:56.091897+00:00;P1;23221.15
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:56.091897+00:00;ratioP1;22.95
3;SDS011;6;-1.259;36.799;2017-08-03T04:55:56.091897+00:00;durP1;6883761
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:12.169980+00:00;P2;382.13
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:12.169980+00:00;ratioP2;0.74
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:12.169980+00:00;durP2;221040
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:12.169980+00:00;P1;19940.27
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:12.169980+00:00;ratioP1;21.28
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:12.169980+00:00;durP1;6383157
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:28.153032+00:00;P2;147.54
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:28.153032+00:00;ratioP2;0.28
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:28.153032+00:00;durP2;84920
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:28.153032+00:00;P1;19781.27
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:28.153032+00:00;ratioP1;21.19
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:28.153032+00:00;durP1;6357326
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:44.105774+00:00;P2;139.77
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:44.105774+00:00;ratioP2;0.27
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:44.105774+00:00;durP2;80426
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:44.105774+00:00;P1;16634.65
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:44.105774+00:00;ratioP1;19.37
3;SDS011;6;-1.259;36.799;2017-08-03T04:56:44.105774+00:00;durP1;5809707
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:00.082272+00:00;P2;240.18
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:00.082272+00:00;ratioP2;0.46
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:00.082272+00:00;durP2;138613
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:00.082272+00:00;P1;15734.98
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:00.082272+00:00;ratioP1;18.80
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:00.082272+00:00;durP1;5638501
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:16.214788+00:00;P2;120.02
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:16.214788+00:00;ratioP2;0.23
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:16.214788+00:00;durP2;68990
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:16.214788+00:00;P1;15881.78
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:16.214788+00:00;ratioP1;18.89
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:16.214788+00:00;durP1;5666943
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:32.245356+00:00;P2;191.92
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:32.245356+00:00;ratioP2;0.37
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:32.245356+00:00;durP2;110632
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:32.245356+00:00;P1;16307.21
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:32.245356+00:00;ratioP1;19.16
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:32.245356+00:00;durP1;5748240
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:48.219028+00:00;P2;277.31
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:48.219028+00:00;ratioP2;0.53
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:48.219028+00:00;durP2;160160
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:48.219028+00:00;P1;14514.72
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:48.219028+00:00;ratioP1;17.98
3;SDS011;6;-1.259;36.799;2017-08-03T04:57:48.219028+00:00;durP1;5393820
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:04.194085+00:00;P2;188.39
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:04.194085+00:00;ratioP2;0.36
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:04.194085+00:00;durP2;108587
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:04.194085+00:00;P1;17809.57
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:04.194085+00:00;ratioP1;20.08
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:04.194085+00:00;durP1;6022853
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:20.165392+00:00;P2;107.10
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:20.165392+00:00;ratioP2;0.21
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:20.165392+00:00;durP2;61519
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:20.165392+00:00;P1;18435.30
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:20.165392+00:00;ratioP1;20.44
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:20.165392+00:00;durP1;6131970
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:36.115827+00:00;P2;38.48
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:36.115827+00:00;ratioP2;0.07
