timestamp,wind speed
"2020-12-16",2.5688
"2020-12-17",2.8424
"2020-12-18",2.5096
"2020-12-19",2.6195
"2020-12-20",2.7858
"2020-12-21",2.8698
"2020-12-22",3.0038
"2020-12-23",2.6349
"2020-12-24",2.3971
"2020-12-25",1.9705
"2020-12-26",2.6829
"2020-12-27",3.103
"2020-12-28",2.7794
"2020-12-29",3.0535
"2020-12-30",3.1385
"2020-12-31",1.9353
"2021-01-01",2.3421
"2021-01-02",2.4638
"2021-01-03",2.3896
"2021-01-04",2.2736
"2021-01-05",2.5484
"2021-01-06",2.3498
"2021-01-07",2.3121
"2021-01-08",1.4326
"2021-01-09",0.24
"2021-01-10",0.8919
"2021-01-11",1.1979
"2021-01-12",2.2589
"2021-01-13",2.4861
"2021-01-14",2.635
"2021-01-15",2.2925
"2021-01-16",1.9479
"2021-01-17",1.8126
"2021-01-18",1.6139
"2021-01-19",1.8244
"2021-01-20",2.2572
"2021-01-21",2.5592
"2021-01-22",3.2519
"2021-01-23",3.1688
"2021-01-24",2.7972
"2021-01-25",2.9666
"2021-01-26",2.7876
"2021-01-27",2.7612
"2021-01-28",2.7168
"2021-01-29",2.7109
"2021-01-30",2.7974
"2021-01-31",3.1002
"2021-02-01",3.1593
"2021-02-02",2.9505
"2021-02-03",2.8536
"2021-02-04",2.5466
"2021-02-05",2.1334
"2021-02-06",0.9864
"2021-02-07",0.9902
"2021-02-08",1.0135
"2021-02-09",2.5351
"2021-02-10",2.2771
"2021-02-11",0.9498
"2021-02-12",1.1648
"2021-02-13",0.9623
"2021-02-14",1.2929
"2021-02-15",2.6458
"2021-02-16",2.7149
"2021-02-17",2.4593
"2021-02-18",2.3372
"2021-02-19",1.8329
"2021-02-20",1.4702
"2021-02-21",0.5876
"2021-02-22",1.1194
"2021-02-23",1.1339
"2021-02-24",1.9349
"2021-02-25",2.199
"2021-02-26",2.2483
"2021-02-27",2.0538
"2021-02-28",2.9197
"2021-03-01",3.0269
"2021-03-02",3.5236
"2021-03-03",3.2546
"2021-03-04",2.9604
"2021-03-05",2.9623
"2021-03-06",2.9805
"2021-03-07",2.6556
"2021-03-08",2.8189
"2021-03-09",3.0201
"2021-03-10",3.2045
"2021-03-11",3.1652
"2021-03-12",3.1666
"2021-03-13",3.0595
"2021-03-14",2.8264
"2021-03-15",3.0272
"2021-03-16",3.1401
"2021-03-17",2.8405
"2021-03-18",2.5195
"2021-03-19",3.0247
"2021-03-20",3.1802
"2021-03-21",3.1114
"2021-03-22",3.1014
"2021-03-23",3.3143
"2021-03-24",2.8715
"2021-03-25",2.5278
"2021-03-26",2.3039
"2021-03-27",1.0772
"2021-03-28",2.0132
"2021-03-29",2.4591
"2021-03-30",2.7132
"2021-03-31",2.4514
"2021-04-01",2.4521
"2021-04-02",1.8833
"2021-04-03",1.5056
"2021-04-04",1.7851
"2021-04-05",1.3362
"2021-04-06",1.7719
"2021-04-07",2.6434
"2021-04-08",1.1718
"2021-04-09",1.0674
"2021-04-10",1.5174
"2021-04-11",2.1576
"2021-04-12",2.0849
"2021-04-13",1.4863
"2021-04-14",0.9323
"2021-04-15",1.5077
"2021-04-16",1.7711
"2021-04-17",2.2889
"2021-04-18",2.3343
"2021-04-19",2.4728
"2021-04-20",2.2049
"2021-04-21",1.8464
"2021-04-22",1.4063
"2021-04-23",1.6853
"2021-04-24",1.8656
"2021-04-25",2.1806
"2021-04-26",1.5404
"2021-04-27",2.1249
"2021-04-28",2.5931
"2021-04-29",2.1753
"2021-04-30",2.058
"2021-05-01",1.8543
"2021-05-02",1.5946
"2021-05-03",1.3239
"2021-05-04",1.4406
"2021-05-05",0.9611
"2021-05-06",1.4837
"2021-05-07",0.6622
"2021-05-08",0.3672
"2021-05-09",0.2851
"2021-05-10",0.9641
"2021-05-11",0.5732
"2021-05-12",0.4775
"2021-05-13",0.9661
"2021-05-14",1.6182
"2021-05-15",1.0697
"2021-05-16",1.1125
"2021-05-17",1.6573
"2021-05-18",1.412
"2021-05-19",1.3143
"2021-05-20",1.1848
"2021-05-21",1.4431
"2021-05-22",1.2393
"2021-05-23",0.9416
"2021-05-24",0.7512
"2021-05-25",1.4834
"2021-05-26",2.0276
"2021-05-27",1.8997
"2021-05-28",1.697
"2021-05-29",1.7426
"2021-05-30",1.989
"2021-05-31",2.1684
"2021-06-01",1.9872
"2021-06-02",1.7723
"2021-06-03",1.1225
"2021-06-04",1.7769
"2021-06-05",2.0037
"2021-06-06",1.9175
"2021-06-07",1.8036
"2021-06-08",1.7672
"2021-06-09",1.3528
"2021-06-10",1.3321
"2021-06-11",1.3661
"2021-06-12",1.7008
"2021-06-13",1.0248
"2021-06-14",0.6158
"2021-06-15",0.8567
"2021-06-16",1.1841
"2021-06-17",1.2746
"2021-06-18",1.5556
"2021-06-19",1.4133
"2021-06-20",1.4864
"2021-06-21",1.876
"2021-06-22",1.7202
"2021-06-23",1.954
"2021-06-24",1.4802
"2021-06-25",1.0406
"2021-06-26",0.8805
"2021-06-27",1.7992
"2021-06-28",2.0058
"2021-06-29",1.6843
"2021-06-30",1.1855
"2021-07-01",0.4316
"2021-07-02",1.1468
"2021-07-03",1.1673
"2021-07-04",1.3046
"2021-07-05",1.227
"2021-07-06",0.9945
"2021-07-07",1.0357
"2021-07-08",1.2276
"2021-07-09",0.9434
"2021-07-10",1.1079
"2021-07-11",1.3688
"2021-07-12",0.7773
"2021-07-13",1.0849
"2021-07-14",1.3817
"2021-07-15",1.2663
"2021-07-16",1.1547
"2021-07-17",0.8346
"2021-07-18",0.7823
"2021-07-19",1.1085
"2021-07-20",0.9123
"2021-07-21",1.42
"2021-07-22",1.4111
"2021-07-23",0.8398
"2021-07-24",1.5591
"2021-07-25",0.7875
"2021-07-26",1.1834
"2021-07-27",1.2442
"2021-07-28",1.6119
"2021-07-29",1.3562
"2021-07-30",1.3497
"2021-07-31",1.6768
"2021-08-01",1.8468
"2021-08-02",1.6252
"2021-08-03",1.9706
"2021-08-04",2.1303
"2021-08-05",1.8197
"2021-08-06",1.5638
"2021-08-07",1.4258
"2021-08-08",1.2082
"2021-08-09",0.2813
"2021-08-10",0.3219
"2021-08-11",1.401
"2021-08-12",1.5188
"2021-08-13",1.9485
"2021-08-14",1.524
"2021-08-15",1.4257
"2021-08-16",1.8982
"2021-08-17",1.9032
"2021-08-18",1.6372
"2021-08-19",0.9465
"2021-08-20",1.409
"2021-08-21",1.9004
"2021-08-22",1.8405
"2021-08-23",2.2057
"2021-08-24",1.7709
"2021-08-25",1.7667
"2021-08-26",1.6795
"2021-08-27",1.0296
"2021-08-28",0.3252
"2021-08-29",0.553
"2021-08-30",0.6469
"2021-08-31",1.0102
"2021-09-01",2.4747
"2021-09-02",2.259
"2021-09-03",2.2392
"2021-09-04",1.6307
"2021-09-05",1.8002
"2021-09-06",2.1434
"2021-09-07",1.7943
"2021-09-08",1.8256
"2021-09-09",1.9295
"2021-09-10",2.3511
"2021-09-11",1.9943
"2021-09-12",1.7462
"2021-09-13",1.4954
"2021-09-14",1.5157
"2021-09-15",1.5762
"2021-09-16",1.4173
"2021-09-17",0.7201
"2021-09-18",0.9179
"2021-09-19",0.9784
"2021-09-20",1.8981
"2021-09-21",2.5939
"2021-09-22",2.3024
"2021-09-23",2.2936
"2021-09-24",2.0231
"2021-09-25",2.2056
"2021-09-26",1.9156
"2021-09-27",1.6455
"2021-09-28",1.9584
"2021-09-29",1.8152
"2021-09-30",2.0288
"2021-10-01",2.1724
"2021-10-02",1.7827
"2021-10-03",1.4369
"2021-10-04",1.4901
"2021-10-05",1.7137
"2021-10-06",1.0593
"2021-10-07",1.0026
"2021-10-08",1.418
"2021-10-09",2.0367
"2021-10-10",2.2201
"2021-10-11",2.3158
"2021-10-12",1.8347
"2021-10-13",2.2296
"2021-10-14",2.5023
"2021-10-15",2.6634
"2021-10-16",1.9827
"2021-10-17",1.8971
"2021-10-18",2.6356
"2021-10-19",2.9743
"2021-10-20",2.8107
"2021-10-21",2.2509
"2021-10-22",2.1722
"2021-10-23",2.3494
"2021-10-24",2.9715
"2021-10-25",2.7401
"2021-10-26",2.729
"2021-10-27",2.5225
"2021-10-28",2.0756
"2021-10-29",2.2813
"2021-10-30",2.7901
"2021-10-31",3.2745
"2021-11-01",3.3918
"2021-11-02",3.0497
"2021-11-03",2.8115
"2021-11-04",2.3712
"2021-11-05",2.266
"2021-11-06",1.9381
"2021-11-07",1.9202
"2021-11-08",2.2988
"2021-11-09",2.7152
"2021-11-10",3.1367
"2021-11-11",2.6917
"2021-11-12",2.536
"2021-11-13",2.9478
"2021-11-14",2.9649
"2021-11-15",2.6761
"2021-11-16",2.4562
"2021-11-17",2.7924
"2021-11-18",2.5932
"2021-11-19",2.016
"2021-11-20",1.8569
"2021-11-21",2.4582
"2021-11-22",2.4314
"2021-11-23",2.0672
"2021-11-24",1.7866
"2021-11-25",2.4027
"2021-11-26",1.8385
"2021-11-27",1.4585
"2021-11-28",1.7083
"2021-11-29",1.9625
"2021-11-30",1.7097
"2021-12-01",2.462
"2021-12-02",1.8321
"2021-12-03",1.7853
"2021-12-04",2.4714
"2021-12-05",2.3547
"2021-12-06",2.6716
"2021-12-07",2.4711
"2021-12-08",2.1642
"2021-12-09",2.4608
"2021-12-10",3.1187
"2021-12-11",3.3586
"2021-12-12",3.1627
"2021-12-13",2.999
"2021-12-14",2.5155
"2021-12-15",2.3549
"2021-12-16",3.1535
"2021-12-17",2.8502
"2021-12-18",2.4911
"2021-12-19",2.6695
"2021-12-20",3.1075
"2021-12-21",3.0585
"2021-12-22",3.0183
"2021-12-23",3.0549
"2021-12-24",2.9642
"2021-12-25",2.2504
"2021-12-26",2.0839
"2021-12-27",2.6559
"2021-12-28",2.7655
"2021-12-29",2.1451
"2021-12-30",2.2709
"2021-12-31",2.3435
"2022-01-01",1.8252
"2022-01-02",2.3573
"2022-01-03",2.7022
"2022-01-04",2.8765
"2022-01-05",2.3876
"2022-01-06",2.7246
"2022-01-07",2.9271
"2022-01-08",2.7866
"2022-01-09",2.8782
"2022-01-10",3.1603
"2022-01-11",3.4824
"2022-01-12",3.3177
"2022-01-13",2.8317
"2022-01-14",2.2595
"2022-01-15",0.9116
"2022-01-16",0.4772
"2022-01-17",1.3164
"2022-01-18",0.5077
"2022-01-19",0.9585
"2022-01-20",1.5335
"2022-01-21",1.8397
"2022-01-22",2.3938
"2022-01-23",1.724
"2022-01-24",2.0162
"2022-01-25",2.8524
"2022-01-26",2.8301
"2022-01-27",2.4488
"2022-01-28",1.9084
"2022-01-29",2.5405
"2022-01-30",2.1714
"2022-01-31",1.578
"2022-02-01",1.313
"2022-02-02",2.2039
"2022-02-03",2.7942
"2022-02-04",2.2127
"2022-02-05",0.4655
"2022-02-06",1.5076
"2022-02-07",2.1192
"2022-02-08",2.9123
"2022-02-09",3.1367
"2022-02-10",2.3116
"2022-02-11",2.1573
"2022-02-12",1.8918
"2022-02-13",1.7524
"2022-02-14",1.4069
"2022-02-15",1.7556
"2022-02-16",1.5849
"2022-02-17",1.5466
"2022-02-18",1.4935
"2022-02-19",1.3149
"2022-02-20",1.9284
"2022-02-21",0.4167
"2022-02-22",0.4539
"2022-02-23",0.9849
"2022-02-24",1.5635
"2022-02-25",2.3233
"2022-02-26",1.9114
"2022-02-27",2.6757
"2022-02-28",3.2418
"2022-03-01",3.3957
"2022-03-02",3.204
"2022-03-03",2.8323
"2022-03-04",2.7108
"2022-03-05",2.9026
"2022-03-06",2.7412
"2022-03-07",2.3427
"2022-03-08",2.2357
"2022-03-09",2.2668
"2022-03-10",2.6579
"2022-03-11",2.7589
"2022-03-12",2.8818
"2022-03-13",2.4546
"2022-03-14",2.2445
"2022-03-15",2.5793
"2022-03-16",2.3916
"2022-03-17",2.0927
"2022-03-18",2.1489
"2022-03-19",2.1777
"2022-03-20",2.6185
"2022-03-21",3.2646
"2022-03-22",2.9575
"2022-03-23",2.4431
"2022-03-24",2.1698
"2022-03-25",2.2053
"2022-03-26",2.516
"2022-03-27",2.3308
"2022-03-28",2.537
"2022-03-29",2.9355
"2022-03-30",2.9746
"2022-03-31",3.1829
"2022-04-01",2.9707
"2022-04-02",3.1705
"2022-04-03",3.0502
"2022-04-04",2.8674
"2022-04-05",2.4241
"2022-04-06",2.9509
"2022-04-07",2.9312
"2022-04-08",2.797
"2022-04-09",2.8443
"2022-04-10",2.7751
"2022-04-11",2.3524
"2022-04-12",1.9206
"2022-04-13",2.2737
"2022-04-14",2.7094
"2022-04-15",2.6409
"2022-04-16",1.4768
"2022-04-17",0.9344
"2022-04-18",1.9771
"2022-04-19",1.8433
"2022-04-20",1.7599
"2022-04-21",1.1119
"2022-04-22",1.3486
"2022-04-23",1.9737
"2022-04-24",1.876
"2022-04-25",1.7204
"2022-04-26",1.8885
"2022-04-27",1.764
"2022-04-28",1.3973
"2022-04-29",1.9566
"2022-04-30",1.8865
"2022-05-01",1.5266
"2022-05-02",1.9271
"2022-05-03",1.5568
"2022-05-04",1.7567
"2022-05-05",1.2869
"2022-05-06",1.5196
"2022-05-07",1.2585
"2022-05-08",1.2237
"2022-05-09",1.2972
"2022-05-10",1.9784
"2022-05-11",1.8822
"2022-05-12",1.7274
"2022-05-13",1.9154
"2022-05-14",2.4827
"2022-05-15",2.3525
"2022-05-16",1.9935
"2022-05-17",1.6619
"2022-05-18",1.6568
"2022-05-19",1.7364
"2022-05-20",1.7229
"2022-05-21",1.7917
"2022-05-22",1.2626
"2022-05-23",1.1543
"2022-05-24",1.5589
"2022-05-25",0.7541
"2022-05-26",1.3286
"2022-05-27",1.0253
"2022-05-28",1.7344
"2022-05-29",1.6108
"2022-05-30",1.5836
"2022-05-31",2.1054
"2022-06-01",2.0616
"2022-06-02",2.2999
"2022-06-03",2.0107
"2022-06-04",2.1131
"2022-06-05",1.4043
"2022-06-06",0.9264
"2022-06-07",1.1588
"2022-06-08",1.7691
"2022-06-09",1.3416
"2022-06-10",1.5904
"2022-06-11",1.6195
"2022-06-12",1.6557
"2022-06-13",1.4841
"2022-06-14",1.362
"2022-06-15",1.8539
"2022-06-16",1.9665
"2022-06-17",2.2592
"2022-06-18",1.3587
"2022-06-19",1.1919
"2022-06-20",1.6902
"2022-06-21",0.9746
"2022-06-22",1.207
"2022-06-23",1.7823
"2022-06-24",1.8277
"2022-06-25",1.6125
"2022-06-26",1.322
"2022-06-27",1.5421
"2022-06-28",1.3548
"2022-06-29",1.4653
"2022-06-30",1.3913
"2022-07-01",1.4829
"2022-07-02",1.3174
"2022-07-03",0.4195
"2022-07-04",0.9206
"2022-07-05",0.9182
"2022-07-06",0.2373
"2022-07-07",1.2249
"2022-07-08",1.4508
"2022-07-09",1.5409
"2022-07-10",1.6739
"2022-07-11",1.7515
"2022-07-12",1.942
"2022-07-13",1.5111
"2022-07-14",1.6156
"2022-07-15",1.7279
"2022-07-16",1.4495
"2022-07-17",1.6164
"2022-07-18",1.8764
"2022-07-19",1.5986
"2022-07-20",1.7264
"2022-07-21",1.8931
"2022-07-22",1.7774
"2022-07-23",1.6002
"2022-07-24",0.9692
"2022-07-25",1.4771
"2022-07-26",1.5825
"2022-07-27",1.645
"2022-07-28",1.7466
"2022-07-29",1.5554
"2022-07-30",1.733
"2022-07-31",1.4195
"2022-08-01",1.6778
"2022-08-02",0.9604
"2022-08-03",1.3164
"2022-08-04",1.7643
"2022-08-05",1.5549
"2022-08-06",1.2752
"2022-08-07",1.0709
"2022-08-08",1.4313
"2022-08-09",1.3578
"2022-08-10",1.6083
"2022-08-11",1.9281
"2022-08-12",1.887
"2022-08-13",1.4019
"2022-08-14",1.799
"2022-08-15",1.6177
"2022-08-16",1.4809
"2022-08-17",1.9904
"2022-08-18",1.7557
"2022-08-19",1.7376
"2022-08-20",1.1031
"2022-08-21",1.4717
"2022-08-22",1.9678
"2022-08-23",1.8814
"2022-08-24",2.1333
"2022-08-25",1.7477
"2022-08-26",1.5853
"2022-08-27",1.7075
"2022-08-28",1.8385
"2022-08-29",1.338
"2022-08-30",1.7728
"2022-08-31",2.0255
"2022-09-01",1.6843
"2022-09-02",1.9335
"2022-09-03",1.6132
"2022-09-04",1.3296
"2022-09-05",0.8471
"2022-09-06",0.698
"2022-09-07",1.6656
"2022-09-08",1.8184
"2022-09-09",2.1221
"2022-09-10",2.0232
"2022-09-11",1.8279
"2022-09-12",1.6947
"2022-09-13",1.9393
"2022-09-14",2.0345
"2022-09-15",2.1159
"2022-09-16",1.9576
"2022-09-17",2.0049
"2022-09-18",2.126
"2022-09-19",2.1662
"2022-09-20",2.409
"2022-09-21",2.3858
"2022-09-22",1.9942
"2022-09-23",2.3487
"2022-09-24",2.4184
"2022-09-25",2.3181
"2022-09-26",2.7193
"2022-09-27",2.3603
"2022-09-28",2.1308
"2022-09-29",1.9368
"2022-09-30",2.3067
"2022-10-01",2.1298
"2022-10-02",1.5812
"2022-10-03",1.4161
"2022-10-04",2.4518
"2022-10-05",2.667
"2022-10-06",2.3736
"2022-10-07",2.6125
"2022-10-08",2.4266
"2022-10-09",2.153
"2022-10-10",2.3193
"2022-10-11",2.2275
"2022-10-12",2.0784
"2022-10-13",2.464
"2022-10-14",2.6651
"2022-10-15",2.7509
"2022-10-16",2.8889
"2022-10-17",2.72
"2022-10-18",2.4832
"2022-10-19",2.7352
"2022-10-20",2.7043
"2022-10-21",2.7739
"2022-10-22",2.7297
"2022-10-23",3.0378
"2022-10-24",2.83
"2022-10-25",2.714
"2022-10-26",3.0568
"2022-10-27",2.9417
"2022-10-28",2.7253
"2022-10-29",2.8739
"2022-10-30",2.8772
"2022-10-31",2.9229
"2022-11-01",2.5769
"2022-11-02",2.3757
"2022-11-03",2.3386
"2022-11-04",2.4045
"2022-11-05",2.8924
"2022-11-06",2.9247
"2022-11-07",2.9577
"2022-11-08",2.6547
"2022-11-09",2.8132
"2022-11-10",3.033
"2022-11-11",2.8347
"2022-11-12",2.3436
"2022-11-13",2.0666
"2022-11-14",1.2746
"2022-11-15",2.0405
"2022-11-16",1.6492
"2022-11-17",1.2595
"2022-11-18",2.0547
"2022-11-19",2.1679
"2022-11-20",1.7178
"2022-11-21",2.3979
"2022-11-22",2.6803
"2022-11-23",2.377
"2022-11-24",2.6192
"2022-11-25",2.7737
"2022-11-26",2.6246
"2022-11-27",2.3516
"2022-11-28",2.4478
"2022-11-29",3.0534
"2022-11-30",3.0521
"2022-12-01",3.1322
"2022-12-02",3.0172
"2022-12-03",3.2499
"2022-12-04",3.2871
"2022-12-05",2.8691
"2022-12-06",2.3348
"2022-12-07",2.5243
"2022-12-08",2.5551
"2022-12-09",1.8338
"2022-12-10",1.527
"2022-12-11",2.1937
"2022-12-12",2.7316
"2022-12-13",2.5669
"2022-12-14",2.6627
"2022-12-15",2.4667
"2022-12-16",2.1401
"2022-12-17",2.4327
"2022-12-18",2.5948
"2022-12-19",2.1676
"2022-12-20",1.8759
"2022-12-21",1.7466
"2022-12-22",2.0134
"2022-12-23",2.1427
"2022-12-24",1.9084
"2022-12-25",2.1588
"2022-12-26",2.326
"2022-12-27",1.8769
"2022-12-28",3.0301
"2022-12-29",3.6126
"2022-12-30",3.46
"2022-12-31",3.1486
"2023-01-01",3.351
"2023-01-02",3.3677
"2023-01-03",2.9737
"2023-01-04",3.1731
"2023-01-05",2.9793
"2023-01-06",2.849
"2023-01-07",3.0133
"2023-01-08",2.783
"2023-01-09",3.1135
"2023-01-10",3.0764
"2023-01-11",2.9381
"2023-01-12",2.9904
"2023-01-13",3.0515
"2023-01-14",2.9881
"2023-01-15",3.1692
"2023-01-16",3.1704
"2023-01-17",2.7244
"2023-01-18",2.3907
"2023-01-19",2.3729
"2023-01-20",2.7861
"2023-01-21",3.1809
"2023-01-22",2.8845
"2023-01-23",2.7186
"2023-01-24",2.8061
"2023-01-25",2.987
"2023-01-26",2.8803
"2023-01-27",3.0306
"2023-01-28",2.9359
"2023-01-29",2.8995
"2023-01-30",2.6699
"2023-01-31",2.4724
"2023-02-01",2.0812
"2023-02-02",2.1799
"2023-02-03",2.9107
"2023-02-04",2.9825
"2023-02-05",2.1958
"2023-02-06",2.0283
"2023-02-07",1.9291
"2023-02-08",2.4346
"2023-02-09",2.4688
"2023-02-10",2.8987
"2023-02-11",3.4449
"2023-02-12",3.5922
"2023-02-13",2.9403
"2023-02-14",2.8987
"2023-02-15",2.9423
"2023-02-16",3.1064
"2023-02-17",3.6465
"2023-02-18",3.6855
"2023-02-19",3.7108
"2023-02-20",3.289
"2023-02-21",3.1263
"2023-02-22",3.0159
"2023-02-23",2.9479
"2023-02-24",2.6452
"2023-02-25",3.4221
"2023-02-26",3.5563
"2023-02-27",3.7634
"2023-02-28",3.1011
"2023-03-01",2.6684
"2023-03-02",2.8296
"2023-03-03",2.7421
"2023-03-04",3.5316
"2023-03-05",3.9026
"2023-03-06",3.7784
"2023-03-07",3.3203
"2023-03-08",3.0021
"2023-03-09",2.6853
"2023-03-10",2.7946
"2023-03-11",3.2547
"2023-03-12",3.0382
"2023-03-13",3.184
"2023-03-14",3.0428
"2023-03-15",2.5074
"2023-03-16",2.062
"2023-03-17",3.1367
"2023-03-18",2.6307
"2023-03-19",2.4747
"2023-03-20",2.0394
"2023-03-21",0.1197
"2023-03-22",0.3214
"2023-03-23",1.8505
"2023-03-24",1.6524
"2023-03-25",0.9924
"2023-03-26",1.2835
"2023-03-27",2.0102
"2023-03-28",2.1099
"2023-03-29",2.1502
"2023-03-30",3.0649
"2023-03-31",2.6497
"2023-04-01",1.1136
"2023-04-02",2.0834
"2023-04-03",1.796
"2023-04-04",2.2369
"2023-04-05",2.9219
"2023-04-06",2.3593
"2023-04-07",2.6678
"2023-04-08",2.4254
"2023-04-09",2.6828
"2023-04-10",2.9297
"2023-04-11",2.5307
"2023-04-12",2.7496
"2023-04-13",2.7807
"2023-04-14",2.6432
"2023-04-15",2.6303
"2023-04-16",2.545
"2023-04-17",2.1267
"2023-04-18",1.953
"2023-04-19",1.7843
"2023-04-20",2.1213
"2023-04-21",1.9321
"2023-04-22",1.0006
"2023-04-23",1.293
"2023-04-24",1.8026
"2023-04-25",0.8367
"2023-04-26",0.632
"2023-04-27",1.4876
"2023-04-28",0.8057
"2023-04-29",0.8037
"2023-04-30",0.4244
"2023-05-01",0.9356
"2023-05-02",0.8348
"2023-05-03",1.5818
"2023-05-04",1.5887
"2023-05-05",1.6725
"2023-05-06",1.7874
"2023-05-07",1.7684
"2023-05-08",1.6409
"2023-05-09",2.0649
"2023-05-10",1.7011
"2023-05-11",1.9659
"2023-05-12",1.6623
"2023-05-13",1.5965
"2023-05-14",1.5681
"2023-05-15",0.9767
"2023-05-16",1.6638
"2023-05-17",1.8971
"2023-05-18",1.5179
"2023-05-19",1.6658
"2023-05-20",0.9172
"2023-05-21",1.6353
"2023-05-22",1.5525
"2023-05-23",1.7425
"2023-05-24",2.0268
"2023-05-25",2.0592
"2023-05-26",2.2189
"2023-05-27",2.4104
"2023-05-28",2.1811
"2023-05-29",2.2319
"2023-05-30",1.783
"2023-05-31",1.4957
"2023-06-01",1.8937
"2023-06-02",2.0264
"2023-06-03",2.3188
"2023-06-04",1.7984
"2023-06-05",1.5659
"2023-06-06",1.6164
"2023-06-07",1.0644
"2023-06-08",1.0671
"2023-06-09",1.3747
"2023-06-10",1.0788
"2023-06-11",0.7605
"2023-06-12",1.0775
"2023-06-13",0.9448
"2023-06-14",0.5052
"2023-06-15",0.8047
"2023-06-16",1.1649
"2023-06-17",1.7369
"2023-06-18",1.8079
"2023-06-19",1.4827
"2023-06-20",1.3269
"2023-06-21",1.6447
"2023-06-22",1.5739
"2023-06-23",1.3359
"2023-06-24",0.928
"2023-06-25",1.0402
"2023-06-26",1.3605
"2023-06-27",1.3862
"2023-06-28",1.7223
"2023-06-29",1.8038
"2023-06-30",1.8056
"2023-07-01",1.8251
"2023-07-02",1.7962
"2023-07-03",1.9232
"2023-07-04",1.744
"2023-07-05",1.2366
"2023-07-06",1.3672
"2023-07-07",1.9212
"2023-07-08",1.7374
"2023-07-09",1.262
"2023-07-10",0.7967
"2023-07-11",1.1677
"2023-07-12",1.7473
"2023-07-13",1.6147
"2023-07-14",1.7069
"2023-07-15",1.8263
"2023-07-16",1.1969
"2023-07-17",1.416
"2023-07-18",1.4909
"2023-07-19",1.0057
"2023-07-20",0.4072
"2023-07-21",1.0639
"2023-07-22",1.3236
"2023-07-23",1.851
"2023-07-24",1.1339
"2023-07-25",1.1906
"2023-07-26",1.1579
"2023-07-27",1.5837
"2023-07-28",1.7268
"2023-07-29",1.5818
"2023-07-30",0.6582
"2023-07-31",0.7921
"2023-08-01",1.7376
"2023-08-02",2.0641
"2023-08-03",1.6153
"2023-08-04",1.5872
"2023-08-05",1.7134
"2023-08-06",2.1096
"2023-08-07",1.5531
"2023-08-08",1.121
"2023-08-09",1.5018
"2023-08-10",1.5904
"2023-08-11",1.6236
"2023-08-12",2.1507
"2023-08-13",2.1592
"2023-08-14",2.0717
"2023-08-15",1.9144
"2023-08-16",1.9397
"2023-08-17",1.9371
"2023-08-18",2.207
"2023-08-19",1.9733
"2023-08-20",1.8746
"2023-08-21",2.0397
"2023-08-22",2.2871
"2023-08-23",2.4725
"2023-08-24",2.4966
"2023-08-25",2.4961
"2023-08-26",2.1642
"2023-08-27",2.1418
"2023-08-28",1.9594
"2023-08-29",1.9242
"2023-08-30",2.0442
"2023-08-31",1.9673
"2023-09-01",1.7803
"2023-09-02",1.9271
"2023-09-03",1.8288
"2023-09-04",1.9611
"2023-09-05",1.4825
"2023-09-06",0.6727
"2023-09-07",0.4181
"2023-09-08",1.7052
"2023-09-09",1.9001
"2023-09-10",2.1516
"2023-09-11",1.8564
"2023-09-12",1.5085
"2023-09-13",2.4299
"2023-09-14",2.2656
"2023-09-15",2.0186
"2023-09-16",1.6356
"2023-09-17",1.7372
"2023-09-18",1.9487
"2023-09-19",1.6535
"2023-09-20",1.3054
"2023-09-21",1.9746
"2023-09-22",2.6007
"2023-09-23",2.2921
"2023-09-24",2.0765
"2023-09-25",1.2908
"2023-09-26",1.5949
"2023-09-27",2.5059
"2023-09-28",2.4253
"2023-09-29",2.2122
"2023-09-30",2.1385
"2023-10-01",2.0221
"2023-10-02",2.192
"2023-10-03",2.7995
"2023-10-04",2.7745
"2023-10-05",2.2094
"2023-10-06",2.5614
"2023-10-07",2.3167
"2023-10-08",2.125
"2023-10-09",2.5159
"2023-10-10",2.9984
"2023-10-11",2.8358
"2023-10-12",2.4063
"2023-10-13",2.6728
"2023-10-14",2.9493
"2023-10-15",3.113
"2023-10-16",2.4661
"2023-10-17",2.487
"2023-10-18",2.7621
"2023-10-19",2.6157
"2023-10-20",2.6307
"2023-10-21",2.3513
"2023-10-22",2.3394
"2023-10-23",2.5694
"2023-10-24",2.6178
"2023-10-25",3.0445
"2023-10-26",3.2057
"2023-10-27",2.6419
"2023-10-28",2.6465
"2023-10-29",2.3774
"2023-10-30",3.1466
"2023-10-31",2.74
"2023-11-01",2.5753
"2023-11-02",1.7407
"2023-11-03",1.0375
"2023-11-04",1.3679
"2023-11-05",1.4127
"2023-11-06",1.8447
"2023-11-07",1.3888
"2023-11-08",1.4863
"2023-11-09",2.3397
"2023-11-10",2.4136
"2023-11-11",2.3991
"2023-11-12",2.4642
"2023-11-13",2.6056
"2023-11-14",1.9716
"2023-11-15",2.1611
"2023-11-16",2.2954
"2023-11-17",2.4403
"2023-11-18",2.4426
"2023-11-19",2.1323
"2023-11-20",1.9245
"2023-11-21",1.4968
"2023-11-22",2.4942
"2023-11-23",2.7043
"2023-11-24",1.2456
"2023-11-25",1.5397
"2023-11-26",2.1747
"2023-11-27",1.9511
"2023-11-28",1.781
"2023-11-29",2.1892
"2023-11-30",2.5329
"2023-12-01",1.9668
"2023-12-02",2.3055
